date,coin,marketCap
2020-11-15,Solana,88345125
2020-11-08,Solana,94477845
2020-11-01,Solana,70310237
2020-10-25,Solana,85097119
2020-10-18,Solana,95604759
2020-10-11,Solana,102263473
2020-10-04,Solana,104629198
2020-09-27,Solana,121477645
2020-09-20,Solana,113066183
2020-09-13,Solana,116947705
2020-09-06,Solana,87193154
2020-08-30,Solana,128816761
2020-08-23,Solana,95149797
2020-08-16,Solana,94560197
2020-08-09,Solana,65401184
2020-08-02,Solana,37591996
2020-07-26,Solana,27986367
2020-07-19,Solana,20602905
2020-07-12,Solana,15255277
2020-07-05,Solana,12892265
2020-06-28,Solana,11750515
2020-06-21,Solana,10673766
2020-06-14,Solana,9955798
2020-06-07,Solana,10180037
2020-05-31,Solana,9591470
2020-05-24,Solana,4866958
2020-05-17,Solana,4752035
2020-05-10,Solana,4816708
2020-05-03,Solana,5669404
2020-04-26,Solana,5173619
2020-04-19,Solana,5423066
2020-04-12,Solana,6173608
2025-02-23,BNB,97566157422
2025-02-16,BNB,96571702672
2025-02-09,BNB,89820272510
2025-02-02,BNB,95597107782
2025-01-26,BNB,100177213510
2025-01-19,BNB,103559797374
2025-01-12,BNB,101725692785
2025-01-05,BNB,104197156232
2024-12-29,BNB,105195880146
2024-12-22,BNB,96521740245
2024-12-15,BNB,104445915285
2024-12-08,BNB,109451466413
2024-12-01,BNB,95585516151
2024-11-24,BNB,95008979223
2024-11-17,BNB,90600287239
2024-11-10,BNB,91086187582
2024-11-03,BNB,82889818185
2024-10-27,BNB,85017771621
2024-10-20,BNB,87250625180
2024-10-13,BNB,84061595901
2024-10-06,BNB,82114177424
2024-09-29,BNB,87827034865
2024-09-22,BNB,86060631710
2024-09-15,BNB,80729550771
2024-09-08,BNB,71876297113
2024-09-01,BNB,77715922914
2024-08-25,BNB,84650512772
2024-08-18,BNB,79079252404
2024-08-11,BNB,76361242414
2024-08-04,BNB,77275298117
2024-07-28,BNB,89569383275
2024-07-21,BNB,91357106145
2024-07-14,BNB,81949861356
2024-07-07,BNB,81193238739
2024-06-30,BNB,87526072993
2024-06-23,BNB,90831383358
2024-06-16,BNB,93495111372
2024-06-09,BNB,105009707071
2024-06-02,BNB,92391643482
2024-05-26,BNB,92584613097
2024-05-19,BNB,89210402687
2024-05-12,BNB,90985809411
2024-05-05,BNB,90184115704
2024-04-28,BNB,91640333790
2024-04-21,BNB,87856105613
2024-04-14,BNB,86099199590
2024-04-07,BNB,90006788488
2024-03-31,BNB,92468814502
2024-03-24,BNB,85369948094
2024-03-17,BNB,88382508261
2024-03-10,BNB,75419943810
2024-03-03,BNB,63204592655
2024-02-25,BNB,58776784959
2024-02-18,BNB,54363563383
2024-02-11,BNB,49684479383
2024-02-04,BNB,46091745160
2024-01-28,BNB,47056386364
2024-01-21,BNB,48645934442
2024-01-14,BNB,46511820485
2024-01-07,BNB,47307905037
2023-12-31,BNB,48882512581
2023-12-24,BNB,41747681833
2023-12-17,BNB,37545825053
2023-12-10,BNB,36562916450
2023-12-03,BNB,35258377229
2023-11-26,BNB,36018844303
2023-11-19,BNB,37673870561
2023-11-12,BNB,38433830507
2023-11-05,BNB,36548546440
2023-10-29,BNB,34751610766
2023-10-22,BNB,32951165374
2023-10-15,BNB,31770281849
2023-10-08,BNB,32659136495
2023-10-01,BNB,33034392756
2023-09-24,BNB,32363686530
2023-09-17,BNB,33045627157
2023-09-10,BNB,32946979862
2023-09-03,BNB,32973429862
2023-08-27,BNB,33242187071
2023-08-20,BNB,33409550694
2023-08-13,BNB,36943552950
2023-08-06,BNB,37367854738
2023-07-30,BNB,37306014277
2023-07-23,BNB,37472378595
2023-07-16,BNB,39137854036
2023-07-09,BNB,36802926317
2023-07-02,BNB,38509201810
2023-06-25,BNB,36863106029
2023-06-18,BNB,38098977837
2023-06-11,BNB,37283948504
2023-06-04,BNB,48414891023
2023-05-28,BNB,48532513899
2023-05-21,BNB,49028080181
2023-05-14,BNB,49210307280
2023-05-07,BNB,50941464919
2023-04-30,BNB,50858247901
2023-04-23,BNB,52527550309
2023-04-16,BNB,52662920699
2023-04-09,BNB,49063096682
2023-04-02,BNB,49738899677
2023-03-26,BNB,51256796650
2023-03-19,BNB,52572257614
2023-03-12,BNB,43464995301
2023-03-05,BNB,45700004126
2023-02-26,BNB,47710101863
2023-02-19,BNB,49856817083
2023-02-12,BNB,49146214018
2023-02-05,BNB,44651269261
2023-01-29,BNB,41254850790
2023-01-22,BNB,40342844635
2023-01-15,BNB,49943815084
2023-01-08,BNB,42647994855
2023-01-01,BNB,40273794262
2022-12-25,BNB,39956711781
2022-12-18,BNB,39515739968
2022-12-11,BNB,46979017087
2022-12-04,BNB,47591443112
2022-11-27,BNB,50825864030
2022-11-20,BNB,44498964733
2022-11-13,BNB,45956774660
2022-11-06,BNB,56955128372
2022-10-30,BNB,49556125470
2022-10-23,BNB,44153416937
2022-10-16,BNB,43918740944
2022-10-09,BNB,45097700498
2022-10-02,BNB,46143731337
2022-09-25,BNB,45005324723
2022-09-18,BNB,45616157324
2022-09-11,BNB,48573687139
2022-09-04,BNB,45346195157
2022-08-28,BNB,45369238899
2022-08-21,BNB,46252370172
2022-08-14,BNB,52876462684
2022-08-07,BNB,51485579405
2022-07-31,BNB,46919624856
2022-07-24,BNB,42364397843
2022-07-17,BNB,40751955646
2022-07-10,BNB,39708056981
2022-07-03,BNB,35629922971
2022-06-26,BNB,39111045133
2022-06-19,BNB,32227038804
2022-06-12,BNB,44053080227
2022-06-05,BNB,49215183114
2022-05-29,BNB,52054875073
2022-05-22,BNB,52595859004
2022-05-15,BNB,49702725964
2022-05-08,BNB,61694401854
2022-05-01,BNB,63862082109
2022-04-24,BNB,67564303331
2022-04-17,BNB,70352696632
2022-04-10,BNB,71781324518
2022-04-03,BNB,73580203377
2022-03-27,BNB,69918476313
2022-03-20,BNB,67167808769
2022-03-13,BNB,62799547814
2022-03-06,BNB,64694552916
2022-02-27,BNB,62626174043
2022-02-20,BNB,67268132031
2022-02-13,BNB,67644926164
2022-02-06,BNB,69907252286
2022-01-30,BNB,65455197965
2022-01-23,BNB,60116625364
2022-01-16,BNB,83034121648
2022-01-09,BNB,72662332918
2022-01-02,BNB,88661538318
2021-12-26,BNB,92441360231
2021-12-19,BNB,90157712272
2021-12-12,BNB,95058056440
2021-12-05,BNB,95335338060
2021-11-28,BNB,100563350064
2021-11-21,BNB,101748904919
2021-11-14,BNB,109752105406
2021-11-07,BNB,106678784797
2021-10-31,BNB,88364902396
2021-10-24,BNB,81934945155
2021-10-17,BNB,78849039775
2021-10-10,BNB,65232908458
2021-10-03,BNB,66403151476
2021-09-26,BNB,54335702255
2021-09-19,BNB,63476626164
2021-09-12,BNB,62448302557
2021-09-05,BNB,77210985540
2021-08-29,BNB,75061435375
2021-08-22,BNB,69659003452
2021-08-15,BNB,63344089224
2021-08-08,BNB,54880391474
2021-08-01,BNB,51852888024
2021-07-25,BNB,46583469226
2021-07-18,BNB,46537871656
2021-07-11,BNB,49113706032
2021-07-04,BNB,46132901613
2021-06-27,BNB,42798282322
2021-06-20,BNB,51823405993
2021-06-13,BNB,53465798044
2021-06-06,BNB,59846984889
2021-05-30,BNB,47615841361
2021-05-23,BNB,46672829741
2021-05-16,BNB,87136325691
2021-05-09,BNB,99362109225
2021-05-02,BNB,95807714763
2021-04-25,BNB,77665030993
2021-04-18,BNB,80146564558
2021-04-11,BNB,72863380910
2021-04-04,BNB,49920147538
2021-03-28,BNB,41937086118
2021-03-21,BNB,41004900988
2021-03-14,BNB,42898756293
2021-03-07,BNB,35132140627
2021-02-28,BNB,34863282195
2021-02-21,BNB,39186024469
2021-02-14,BNB,19799743676
2021-02-07,BNB,10648242257
2021-01-31,BNB,6604362184
2021-01-24,BNB,6025125570
2021-01-17,BNB,6408266290
2021-01-10,BNB,6535325408
2021-01-03,BNB,5664992539
2020-12-27,BNB,4954948231
2020-12-20,BNB,4916865111
2020-12-13,BNB,4163931310
2020-12-06,BNB,4395591398
2020-11-29,BNB,4300575784
2020-11-22,BNB,4508909727
2020-11-15,BNB,4138996735
2020-11-08,BNB,4095631471
2020-11-01,BNB,4195740162
2020-10-25,BNB,4517960819
2020-10-18,BNB,4471124013
2020-10-11,BNB,4178281516
2020-10-04,BNB,4184514172
2020-09-27,BNB,3874918802
2020-09-20,BNB,4024066273
2020-09-13,BNB,4189027941
2020-09-06,BNB,2870047730
2020-08-30,BNB,3408734637
2020-08-23,BNB,3277780669
2020-08-16,BNB,3387732402
2020-08-09,BNB,3378074823
2020-08-02,BNB,3199992932
2020-07-26,BNB,2935074482
2020-07-19,BNB,2534108968
2020-07-12,BNB,2604910437
2020-07-05,BNB,2297513033
2020-06-28,BNB,2244154724
2020-06-21,BNB,2373897720
2020-06-14,BNB,2482197891
2020-06-07,BNB,2594510241
2020-05-31,BNB,2623199555
2020-05-24,BNB,2432310885
2020-05-17,BNB,2371381210
2020-05-10,BNB,2495851841
2020-05-03,BNB,2594586018
2020-04-26,BNB,2402829551
2020-04-19,BNB,2448080536
2020-04-12,BNB,2087481774
2020-04-05,BNB,2084146996
2020-03-29,BNB,1843685185
2020-03-22,BNB,1818360427
2020-03-15,BNB,1527890812
2020-03-08,BNB,3021511858
2020-03-01,BNB,2982985654
2020-02-23,BNB,3364840517
2020-02-16,BNB,3694035235
2020-02-09,BNB,3345049429
2020-02-02,BNB,2785023700
2020-01-26,BNB,2604451767
2020-01-19,BNB,2733334309
2020-01-12,BNB,2290593279
2020-01-05,BNB,2116144292
2019-12-29,BNB,2101494900
2019-12-22,BNB,2039535647
2019-12-15,BNB,2205218685
2019-12-08,BNB,2390208908
2019-12-01,BNB,2410939854
2019-11-24,BNB,2498755252
2019-11-17,BNB,3093903226
2019-11-10,BNB,3027753880
2019-11-03,BNB,3101344759
2019-10-27,BNB,2927524097
2019-10-20,BNB,2819337302
2019-10-13,BNB,2680999298
2019-10-06,BNB,2437851688
2019-09-29,BNB,2451651151
2019-09-22,BNB,3260201288
2019-09-15,BNB,3266441901
2019-09-08,BNB,3484794625
2019-09-01,BNB,3301687997
2019-08-25,BNB,4089185126
2019-08-18,BNB,4270650929
2019-08-11,BNB,4605969734
2019-08-04,BNB,4311679120
2019-07-28,BNB,4297571122
2019-07-21,BNB,4805485666
2019-07-14,BNB,4394416141
2019-07-07,BNB,4597167666
2019-06-30,BNB,5001220258
2019-06-23,BNB,5317366191
2019-06-16,BNB,4595064196
2019-06-09,BNB,4603480351
2019-06-02,BNB,4754649186
2019-05-26,BNB,5058092553
2019-05-19,BNB,4182484650
2019-05-12,BNB,3092697672
2019-05-05,BNB,3284597877
2019-04-28,BNB,3218331552
2019-04-21,BNB,3602563706
2019-04-14,BNB,2676266098
2019-04-07,BNB,2765669698
2019-03-31,BNB,2428819888
2019-03-24,BNB,2185889843
2019-03-17,BNB,2310174528
2019-03-10,BNB,2092314033
2019-03-03,BNB,1686382112
2019-02-24,BNB,1538120597
2019-02-17,BNB,1313189982
2019-02-10,BNB,1275790489
2019-02-03,BNB,994615956
2019-01-27,BNB,1002204225
2019-01-20,BNB,943088564
2019-01-13,BNB,848352643
2019-01-06,BNB,854343865
2018-12-30,BNB,836706088
2018-12-23,BNB,839989865
2018-12-16,BNB,654002925
2018-12-09,BNB,677799026
2018-12-02,BNB,760990934
2018-11-25,BNB,745484408
2018-11-18,BNB,1127318811
2018-11-11,BNB,1379806384
2018-11-04,BNB,1383900919
2018-10-28,BNB,1399453694
2018-10-21,BNB,1426891233
2018-10-14,BNB,1388285752
2018-10-07,BNB,1506162298
2018-09-30,BNB,1440392829
2018-09-23,BNB,985393113
2018-09-16,BNB,965043149
2018-09-09,BNB,928309173
2018-09-02,BNB,1119133729
2018-08-26,BNB,991833847
2018-08-19,BNB,966874895
2018-08-12,BNB,1139057975
2018-08-05,BNB,1356891851
2018-07-29,BNB,1405648474
2018-07-22,BNB,1157397767
2018-07-15,BNB,1374754161
2018-07-08,BNB,1589516131
2018-07-01,BNB,1648892032
2018-06-24,BNB,1785107297
2018-06-17,BNB,1794376052
2018-06-10,BNB,1795844127
2018-06-03,BNB,1657890126
2018-05-27,BNB,1452393712
2018-05-20,BNB,1615137258
2018-05-13,BNB,1478678736
2018-05-06,BNB,1629876449
2018-04-29,BNB,1715394189
2018-04-22,BNB,1515589268
2018-04-15,BNB,1521467021
2018-04-08,BNB,1441688285
2018-04-01,BNB,1100591194
2018-03-25,BNB,1310540636
2018-03-18,BNB,909986585
2018-03-11,BNB,768018665
2018-03-04,BNB,1003123077
2018-02-25,BNB,906379589
2018-02-18,BNB,1157270606
2018-02-11,BNB,918402615
2018-02-04,BNB,941362190
2018-01-28,BNB,1337612314
2018-01-21,BNB,1425964554
2018-01-14,BNB,2177705028
2018-01-07,BNB,1915189106
2017-12-31,BNB,911813028
2017-12-24,BNB,548348055
2017-12-17,BNB,590889259
2017-12-10,BNB,254681413
2017-12-03,BNB,224059471
2017-11-26,BNB,182503043
2017-11-19,BNB,158550631
2017-11-12,BNB,150991374
2017-11-05,BNB,152178506
2017-10-29,BNB,4888739
2017-10-22,BNB,4357150
2017-10-15,BNB,10973221
2017-10-08,BNB,12993885
2017-10-01,BNB,10116816
2017-09-24,BNB,8545454
2017-09-17,BNB,15404129
2025-02-23,Cardano,27839353695
2025-02-16,Cardano,28066250054
2025-02-09,Cardano,25218641928
2025-02-02,Cardano,32282111416
2025-01-26,Cardano,35108848394
2025-01-19,Cardano,39484505228
2025-01-12,Cardano,35743211320
2025-01-05,Cardano,38453818208
2024-12-29,Cardano,31824025511
2024-12-22,Cardano,32347333229
2024-12-15,Cardano,37963590469
2024-12-08,Cardano,43485669123
2024-12-01,Cardano,38662755541
2024-11-24,Cardano,37995867804
2024-11-17,Cardano,26346062210
2024-11-10,Cardano,17405034990
2024-11-03,Cardano,12424329803
2024-10-27,Cardano,11904688906
2024-10-20,Cardano,12560622563
2024-10-13,Cardano,12611074103
2024-10-06,Cardano,12520996098
2024-09-29,Cardano,14305918209
2024-09-22,Cardano,12808603356
2024-09-15,Cardano,12634644404
2024-09-08,Cardano,11564619809
2024-09-01,Cardano,12301239516
2024-08-25,Cardano,14045674849
2024-08-18,Cardano,11990796699
2024-08-11,Cardano,12316694885
2024-08-04,Cardano,12954368775
2024-07-28,Cardano,14892946898
2024-07-21,Cardano,15573864920
2024-07-14,Cardano,15696671133
2024-07-07,Cardano,13131781879
2024-06-30,Cardano,13591948874
2024-06-23,Cardano,13620137484
2024-06-16,Cardano,14641709173
2024-06-09,Cardano,15450531177
2024-06-02,Cardano,15915580943
2024-05-26,Cardano,16331993103
2024-05-19,Cardano,17045689456
2024-05-12,Cardano,15511692633
2024-05-05,Cardano,16362012425
2024-04-28,Cardano,16507785931
2024-04-21,Cardano,17810194459
2024-04-14,Cardano,15871867860
2024-04-07,Cardano,20601299549
2024-03-31,Cardano,22715036681
2024-03-24,Cardano,22086659774
2024-03-17,Cardano,23168400664
2024-03-10,Cardano,26203159951
2024-03-03,Cardano,26076704669
2024-02-25,Cardano,20965888317
2024-02-18,Cardano,21357658056
2024-02-11,Cardano,19334798515
2024-02-04,Cardano,17978742809
2024-01-28,Cardano,17051206355
2024-01-21,Cardano,18083396072
2024-01-14,Cardano,19232710351
2024-01-07,Cardano,18320986540
2023-12-31,Cardano,21117042415
2023-12-24,Cardano,21558341872
2023-12-17,Cardano,21181052493
2023-12-10,Cardano,20237144799
2023-12-03,Cardano,13924379561
2023-11-26,Cardano,13798655285
2023-11-19,Cardano,13202577611
2023-11-12,Cardano,13344390294
2023-11-05,Cardano,11485763531
2023-10-29,Cardano,10156652584
2023-10-22,Cardano,9014611829
2023-10-15,Cardano,8610254311
2023-10-08,Cardano,9066078375
2023-10-01,Cardano,8894395028
2023-09-24,Cardano,8619592452
2023-09-17,Cardano,8766811799
2023-09-10,Cardano,8877059668
2023-09-03,Cardano,8983247347
2023-08-27,Cardano,9132573637
2023-08-20,Cardano,9404358467
2023-08-13,Cardano,10217585440
2023-08-06,Cardano,10280822653
2023-07-30,Cardano,10959012408
2023-07-23,Cardano,10797046325
2023-07-16,Cardano,11426902883
2023-07-09,Cardano,10178691722
2023-07-02,Cardano,10225246937
2023-06-25,Cardano,10142648581
2023-06-18,Cardano,9359198036
2023-06-11,Cardano,9716786435
2023-06-04,Cardano,13175759868
2023-05-28,Cardano,12857478682
2023-05-21,Cardano,12846035788
2023-05-14,Cardano,12829453677
2023-05-07,Cardano,13306507399
2023-04-30,Cardano,14118334309
2023-04-23,Cardano,13906111784
2023-04-16,Cardano,15952653142
2023-04-09,Cardano,13547039830
2023-04-02,Cardano,13824277590
2023-03-26,Cardano,12433136119
2023-03-19,Cardano,11885994890
2023-03-12,Cardano,10679679301
2023-03-05,Cardano,11812934508
2023-02-26,Cardano,12705604284
2023-02-19,Cardano,14237828858
2023-02-12,Cardano,12978050864
2023-02-05,Cardano,14050882551
2023-01-29,Cardano,13394216456
2023-01-22,Cardano,12927454160
2023-01-15,Cardano,12362646518
2023-01-08,Cardano,9715964551
2023-01-01,Cardano,8639667067
2022-12-25,Cardano,9108089570
2022-12-18,Cardano,9371061913
2022-12-11,Cardano,10955129109
2022-12-04,Cardano,11266463422
2022-11-27,Cardano,11008659411
2022-11-20,Cardano,11538888614
2022-11-13,Cardano,11909550600
2022-11-06,Cardano,14968764186
2022-10-30,Cardano,14641239556
2022-10-23,Cardano,12322276863
2022-10-16,Cardano,12392689793
2022-10-09,Cardano,14276638996
2022-10-02,Cardano,14572943701
2022-09-25,Cardano,15316824192
2022-09-18,Cardano,16481081019
2022-09-11,Cardano,17349135568
2022-09-04,Cardano,16272187679
2022-08-28,Cardano,15255653329
2022-08-21,Cardano,15287373243
2022-08-14,Cardano,18995496380
2022-08-07,Cardano,17363035060
2022-07-31,Cardano,17764182817
2022-07-24,Cardano,17526372893
2022-07-17,Cardano,15444621245
2022-07-10,Cardano,16212837852
2022-07-03,Cardano,15484756835
2022-06-26,Cardano,16869524880
2022-06-19,Cardano,15431066873
2022-06-12,Cardano,18703983407
2022-06-05,Cardano,19061063640
2022-05-29,Cardano,15820886951
2022-05-22,Cardano,17907559108
2022-05-15,Cardano,18236404473
2022-05-08,Cardano,25894707554
2022-05-01,Cardano,24181808101
2022-04-24,Cardano,28579847077
2022-04-17,Cardano,30647912430
2022-04-10,Cardano,33449118882
2022-04-03,Cardano,37298700193
2022-03-27,Cardano,36962552853
2022-03-20,Cardano,28829284961
2022-03-13,Cardano,25434710292
2022-03-06,Cardano,27767699998
2022-02-27,Cardano,28448195570
2022-02-20,Cardano,32017660308
2022-02-13,Cardano,33875479735
2022-02-06,Cardano,36378045085
2022-01-30,Cardano,34002313217
2022-01-23,Cardano,34256465787
2022-01-16,Cardano,41629341033
2022-01-09,Cardano,38305510647
2022-01-02,Cardano,44200479605
2021-12-26,Cardano,46766255152
2021-12-19,Cardano,39931897235
2021-12-12,Cardano,43030071474
2021-12-05,Cardano,45467942852
2021-11-28,Cardano,49329604412
2021-11-21,Cardano,61749371510
2021-11-14,Cardano,65998839352
2021-11-07,Cardano,64227934288
2021-10-31,Cardano,62586219628
2021-10-24,Cardano,69699385115
2021-10-17,Cardano,70319790103
2021-10-10,Cardano,72764350709
2021-10-03,Cardano,72017933348
2021-09-26,Cardano,74201342932
2021-09-19,Cardano,75942505891
2021-09-12,Cardano,83644050026
2021-09-05,Cardano,91207581634
2021-08-29,Cardano,91545178941
2021-08-22,Cardano,78375949580
2021-08-15,Cardano,70631619783
2021-08-08,Cardano,47279023175
2021-08-01,Cardano,42626960806
2021-07-25,Cardano,39436084138
2021-07-18,Cardano,37700201068
2021-07-11,Cardano,43008320824
2021-07-04,Cardano,45058814114
2021-06-27,Cardano,39931840011
2021-06-20,Cardano,44642873230
2021-06-13,Cardano,47714205697
2021-06-06,Cardano,53079740993
2021-05-30,Cardano,45847843415
2021-05-23,Cardano,47192676745
2021-05-16,Cardano,69699933669
2021-05-09,Cardano,51816643347
2021-05-02,Cardano,43444753836
2021-04-25,Cardano,35760855210
2021-04-18,Cardano,44131641786
2021-04-11,Cardano,39035365861
2021-04-04,Cardano,37354800050
2021-03-28,Cardano,37797370711
2021-03-21,Cardano,38792953193
2021-03-14,Cardano,35195036233
2021-03-07,Cardano,36209341047
2021-02-28,Cardano,42146907599
2021-02-21,Cardano,35319686745
2021-02-14,Cardano,28898521927
2021-02-07,Cardano,19854979470
2021-01-31,Cardano,11492910453
2021-01-24,Cardano,10775451798
2021-01-17,Cardano,10974418960
2021-01-10,Cardano,10474851603
2021-01-03,Cardano,5541071871
2020-12-27,Cardano,4921659619
2020-12-20,Cardano,5135263166
2020-12-13,Cardano,4511333181
2020-12-06,Cardano,4964123766
2020-11-29,Cardano,5124805754
2020-11-22,Cardano,4131921043
2020-11-15,Cardano,3248323141
2020-11-08,Cardano,3164398837
2020-11-01,Cardano,2891746978
2020-10-25,Cardano,3365354296
2020-10-18,Cardano,3299812046
2020-10-11,Cardano,3266374619
2020-10-04,Cardano,2907434494
2020-09-27,Cardano,2980675759
2020-09-20,Cardano,2849152837
2020-09-13,Cardano,3035646275
2020-09-06,Cardano,2813755888
2020-08-30,Cardano,3627847118
2020-08-23,Cardano,3895011241
2020-08-16,Cardano,4293392018
2020-08-09,Cardano,4530579890
2020-08-02,Cardano,4529471957
2020-07-26,Cardano,4470685732
2020-07-19,Cardano,3816714933
2020-07-12,Cardano,3902938566
2020-07-05,Cardano,3095933297
2020-06-28,Cardano,2411643666
2020-06-21,Cardano,2467040606
2020-06-14,Cardano,2443676759
2020-06-07,Cardano,2681160484
2020-05-31,Cardano,2349213952
2020-05-24,Cardano,1714880557
2020-05-17,Cardano,1580302435
2020-05-10,Cardano,1594290129
2020-05-03,Cardano,1584170530
2020-04-26,Cardano,1314141667
2020-04-19,Cardano,1125561442
2020-04-12,Cardano,1036932848
2020-04-05,Cardano,1008514395
2020-03-29,Cardano,910287955
2020-03-22,Cardano,908484606
2020-03-15,Cardano,807435013
2020-03-08,Cardano,1530117970
2020-03-01,Cardano,1481631104
2020-02-23,Cardano,1811388698
2020-02-16,Cardano,2015733206
2020-02-09,Cardano,1871644108
2020-02-02,Cardano,1727198233
2020-01-26,Cardano,1359196363
2020-01-19,Cardano,1398527688
2020-01-12,Cardano,1140005584
2020-01-05,Cardano,1067105660
2019-12-29,Cardano,1046323615
2019-12-22,Cardano,1030544031
2019-12-15,Cardano,1128679863
2019-12-08,Cardano,1193746417
2019-12-01,Cardano,1258035023
2019-11-24,Cardano,1179646151
2019-11-17,Cardano,1366554608
2019-11-10,Cardano,1320943987
2019-11-03,Cardano,1321834294
2019-10-27,Cardano,1261609619
2019-10-20,Cardano,1211994735
2019-10-13,Cardano,1257456144
2019-10-06,Cardano,1233119018
2019-09-29,Cardano,1203464965
2019-09-22,Cardano,1611102078
2019-09-15,Cardano,1446341381
2019-09-08,Cardano,1425532107
2019-09-01,Cardano,1396454705
2019-08-25,Cardano,1562358447
2019-08-18,Cardano,1473825287
2019-08-11,Cardano,1617713769
2019-08-04,Cardano,1791323847
2019-07-28,Cardano,1862033381
2019-07-21,Cardano,1953094143
2019-07-14,Cardano,2086539190
2019-07-07,Cardano,2412564608
2019-06-30,Cardano,2815098679
2019-06-23,Cardano,2933643539
2019-06-16,Cardano,2847331608
2019-06-09,Cardano,2622858376
2019-06-02,Cardano,2821411350
2019-05-26,Cardano,2497541504
2019-05-19,Cardano,2154930240
2019-05-12,Cardano,2154930240
2019-05-05,Cardano,2154930240
2019-04-28,Cardano,2182464333
2019-04-21,Cardano,2369595755
2019-04-14,Cardano,2589719879
2019-04-07,Cardano,2794006323
2019-03-31,Cardano,2234931086
2019-03-24,Cardano,1976001730
2019-03-17,Cardano,1594232228
2019-03-10,Cardano,1451358212
2019-03-03,Cardano,1318787997
2019-02-24,Cardano,1500859972
2019-02-17,Cardano,1275741867
2019-02-10,Cardano,1281077694
2019-02-03,Cardano,1207406300
2019-01-27,Cardano,1319310449
2019-01-20,Cardano,1403904600
2019-01-13,Cardano,1340199999
2019-01-06,Cardano,1374212784
2018-12-30,Cardano,1305744092
2018-12-23,Cardano,1293383283
2018-12-16,Cardano,861676702
2018-12-09,Cardano,943243023
2018-12-02,Cardano,1292067447
2018-11-25,Cardano,1204780716
2018-11-18,Cardano,1902941575
2018-11-11,Cardano,2338246519
2018-11-04,Cardano,2231956706
2018-10-28,Cardano,2269911926
2018-10-21,Cardano,2404000556
2018-10-14,Cardano,2294790703
2018-10-07,Cardano,2535335485
2018-09-30,Cardano,2633828108
2018-09-23,Cardano,2603147398
2018-09-16,Cardano,2156768493
2018-09-09,Cardano,2421433167
2018-09-02,Cardano,3342177673
2018-08-26,Cardano,2944391515
2018-08-19,Cardano,3100562761
2018-08-12,Cardano,3457632516
2018-08-05,Cardano,3949238974
2018-07-29,Cardano,5087340349
2018-07-22,Cardano,5075530347
2018-07-15,Cardano,4257146958
2018-07-08,Cardano,4605838463
2018-07-01,Cardano,4288143511
2018-06-24,Cardano,4317888877
2018-06-17,Cardano,4209403030
2018-06-10,Cardano,5188124542
2018-06-03,Cardano,5875301772
2018-05-27,Cardano,5092596631
2018-05-20,Cardano,6216828647
2018-05-13,Cardano,7031446021
2018-05-06,Cardano,9471500874
2018-04-29,Cardano,9225455979
2018-04-22,Cardano,7555658704
2018-04-15,Cardano,5173658187
2018-04-08,Cardano,3840616285
2018-04-01,Cardano,4032488129
2018-03-25,Cardano,4903246900
2018-03-18,Cardano,4097517383
2018-03-11,Cardano,5315540006
2018-03-04,Cardano,7512107677
2018-02-25,Cardano,7851368481
2018-02-18,Cardano,10753391912
2018-02-11,Cardano,9967788470
2018-02-04,Cardano,11616435329
2018-01-28,Cardano,16348997933
2018-01-21,Cardano,16308985082
2018-01-14,Cardano,21827729141
2018-01-07,Cardano,27297411641
2017-12-31,Cardano,19902516520
2017-12-24,Cardano,10543065493
2017-12-17,Cardano,12330642064
2017-12-10,Cardano,2871505505
2017-12-03,Cardano,3420520703
2017-11-26,Cardano,999433439
2017-11-19,Cardano,718729791
2017-11-12,Cardano,635774573
2017-11-05,Cardano,571077844
2017-10-29,Cardano,735085223
2017-10-22,Cardano,741202124
2025-02-23,Dogecoin,36553261423
2025-02-16,Dogecoin,40217862491
2025-02-09,Dogecoin,37467768586
2025-02-02,Dogecoin,45592933620
2025-01-26,Dogecoin,52360301301
2025-01-19,Dogecoin,58536938749
2025-01-12,Dogecoin,50436513949
2025-01-05,Dogecoin,58179171592
2024-12-29,Dogecoin,47721013740
2024-12-22,Dogecoin,47111814565
2024-12-15,Dogecoin,58562956775
2024-12-08,Dogecoin,66813977852
2024-12-01,Dogecoin,62045544717
2024-11-24,Dogecoin,63045394020
2024-11-17,Dogecoin,53253558388
2024-11-10,Dogecoin,31981027590
2024-11-03,Dogecoin,23352486974
2024-10-27,Dogecoin,20129644552
2024-10-20,Dogecoin,21205835020
2024-10-13,Dogecoin,16295803425
2024-10-06,Dogecoin,16014067343
2024-09-29,Dogecoin,18825075500
2024-09-22,Dogecoin,16119101952
2024-09-15,Dogecoin,15392503256
2024-09-08,Dogecoin,13886824075
2024-09-01,Dogecoin,14766759790
2024-08-25,Dogecoin,16391141273
2024-08-18,Dogecoin,14951778483
2024-08-11,Dogecoin,15292688340
2024-08-04,Dogecoin,15735849331
2024-07-28,Dogecoin,19196394168
2024-07-21,Dogecoin,19532230329
2024-07-14,Dogecoin,16286335057
2024-07-07,Dogecoin,16408820653
2024-06-30,Dogecoin,17626378208
2024-06-23,Dogecoin,17925253479
2024-06-16,Dogecoin,19769867009
2024-06-09,Dogecoin,21102562374
2024-06-02,Dogecoin,23136505822
2024-05-26,Dogecoin,24917166590
2024-05-19,Dogecoin,22093368414
2024-05-12,Dogecoin,20606096722
